gene_cell_id,gene_id,legend,label,origin,value,category,unit
6670,107,Myeloid,K-562,"Pleural effusion"," 53.0","Cancer cell line",TPM
6671,107,Myeloid,NB-4,"Bone marrow"," 56.7","Cancer cell line",TPM
6672,107,Myeloid,THP-1,"Peripheral blood"," 63.2","Cancer cell line",TPM
6673,107,Myeloid,U-937,"Pleural effusion"," 67.5","Cancer cell line",TPM
6674,107,Lymphoid,Daudi,"Orbital biopsy"," 32.9","Cancer cell line",TPM
6675,107,Lymphoid,HDLM-2,"Pleural effusion"," 83.9","Cancer cell line",TPM
6676,107,Lymphoid,Karpas-707,"Bone marrow and peripheral blood"," 87.1","Cancer cell line",TPM
6677,107,Lymphoid,MOLT-4,"Peripheral blood"," 35.9","Cancer cell line",TPM
6678,107,Lymphoid,REH,"Peripheral blood"," 38.5","Cancer cell line",TPM
6679,107,Lymphoid,RPMI-8226,"Peripheral blood",107.6,"Cancer cell line",TPM
6680,107,Lymphoid,U-266/70,"Peripheral blood"," 28.5","Cancer cell line",TPM
6681,107,Lymphoid,U-266/84,"Peripheral blood"," 48.4","Cancer cell line",TPM
6682,107,Lymphoid,U-698,Tonsil," 31.4","Cancer cell line",TPM
6683,107,Lung,A549,Lung," 94.7","Cancer cell line",TPM
6684,107,Lung,HBEC3-KT,"Central lung bronchiole"," 98.8","Telomerase immortalized cell line",TPM
6685,107,Lung,SCLC-21H,"Pleural effusion"," 62.6","Cancer cell line",TPM
6686,107,Abdominal,CACO-2,Colon," 50.1","Cancer cell line",TPM
6687,107,Abdominal,CAPAN-2,Pancreas,113.2,"Cancer cell line",TPM
6688,107,Abdominal,"Hep G2",Liver," 39.8","Cancer cell line",TPM
6689,107,"Breast, female reproductive system",AN3-CA,"Lymph node "," 93.2","Cancer cell line",TPM
6690,107,"Breast, female reproductive system",EFO-21,Ascites," 81.2","Cancer cell line",TPM
6691,107,"Breast, female reproductive system",HeLa,Cervix," 67.2","Cancer cell line",TPM
6692,107,"Breast, female reproductive system",hTERT-HME1,"Mammary gland"," 96.2","Telomerase immortalized cell line",TPM
6693,107,"Breast, female reproductive system",MCF7,"Pleural effusion"," 77.7","Cancer cell line",TPM
6694,107,"Breast, female reproductive system",SiHa,Cervix,182.6,"Cancer cell line",TPM
6695,107,"Breast, female reproductive system",SK-BR-3,"Pleural effusion"," 79.6","Cancer cell line",TPM
6696,107,"Breast, female reproductive system",T-47d,NA,129.2,"Cancer cell line",TPM
6697,107,"Renal, urinary, male reproductive system","HEK 293","Embryonal kidney"," 82.8","Transformed cell line",TPM
6698,107,"Renal, urinary, male reproductive system",NTERA-2,," 68.6","Cancer cell line",TPM
6699,107,"Renal, urinary, male reproductive system",PC-3,"Bone marrow",107.1,"Cancer cell line",TPM
6700,107,"Renal, urinary, male reproductive system","RPTEC TERT1","Human kidney cortex",125.1,"Telomerase immortalized cell line",TPM
6701,107,"Renal, urinary, male reproductive system",RT4,"Urinary bladder"," 71.0","Cancer cell line",TPM
6702,107,Sarcoma,"ASC diff","Adipose tissue",328.3,Uncategorised,TPM
6703,107,Sarcoma,"ASC TERT1","Adipose tissue",211.7,"Telomerase immortalized cell line",TPM
6704,107,Sarcoma,LHCN-M2,NA,163.3,"Telomerase immortalized cell line",TPM
6705,107,Sarcoma,RH-30,"Bone marrow ",125.5,"Cancer cell line",TPM
6706,107,Sarcoma,"U-2 OS",Bone," 91.5","Cancer cell line",TPM
6707,107,Sarcoma,U-2197,Subcutis,179.4,"Cancer cell line",TPM
6708,107,Fibroblast,BJ,Foreskin,149.5,"Finite cell line",TPM
6709,107,Fibroblast,"BJ hTERT+",Foreskin,221.4,"Telomerase immortalized cell line",TPM
6710,107,Fibroblast,"BJ hTERT+ SV40 Large T+",Foreskin,119.1,Uncategorised,TPM
6711,107,Fibroblast,"BJ hTERT+ SV40 Large T+ RasG12V",Foreskin,144.4,Uncategorised,TPM
6712,107,Fibroblast,fHDF/TERT166,Foreskin,201.5,"Telomerase immortalized cell line",TPM
6713,107,Fibroblast,"HBF TERT88",Brain,167.7,"Telomerase immortalized cell line",TPM
6714,107,Endothelial,hTEC/SVTERT24-B,Thyroid,157.5,"Transformed cell line",TPM
6715,107,Endothelial,"HUVEC TERT2","Umbilical vein",144.2,"Telomerase immortalized cell line",TPM
6716,107,Endothelial,TIME,Skin,139.6,"Telomerase immortalized cell line",TPM
6717,107,Miscellaneous,BEWO,Brain," 44.5","Cancer cell line",TPM
6718,107,Miscellaneous,HHSteC,Liver,147.5,Uncategorised,TPM
6719,107,Miscellaneous,HSkMC,"Trapezius and erector spinae muscles",191.8,Uncategorised,TPM
6720,107,Miscellaneous,hTCEpi,Cornea,130.5,"Telomerase immortalized cell line",TPM
6721,108,Brain,AF22,Skin,28.4,Uncategorised,TPM
6722,108,Brain,SH-SY5Y,"Bone marrow",26.1,"Cancer cell line",TPM
6723,108,Brain,"U-138 MG",Brain," 0.0","Cancer cell line",TPM
6724,108,Brain,"U-251 MG",Brain," 3.3","Cancer cell line",TPM
6725,108,Brain,"U-87 MG",Brain,10.8,"Cancer cell line",TPM
6726,108,Skin,A-431,Skin," 3.6","Cancer cell line",TPM
6727,108,Skin,HaCaT,Skin," 2.7","Spontaneously immortalized cell line",TPM
6728,108,Skin,SK-MEL-30,Subcutis," 2.9","Cancer cell line",TPM
6729,108,Skin,WM-115,Skin," 3.7","Cancer cell line",TPM
6730,108,Myeloid,HAP1,Leukemia," 8.6","Cancer cell line",TPM
6731,108,Myeloid,HEL,"Peripheral blood"," 4.5","Cancer cell line",TPM
6732,108,Myeloid,HL-60,"Peripheral blood"," 2.8","Cancer cell line",TPM
6733,108,Myeloid,HMC-1,"Peripheral blood"," 4.5","Cancer cell line",TPM
6734,108,Myeloid,K-562,"Pleural effusion"," 8.8","Cancer cell line",TPM
6735,108,Myeloid,NB-4,"Bone marrow"," 3.1","Cancer cell line",TPM
6736,108,Myeloid,THP-1,"Peripheral blood"," 2.0","Cancer cell line",TPM
6737,108,Myeloid,U-937,"Pleural effusion"," 8.5","Cancer cell line",TPM
6738,108,Lymphoid,Daudi,"Orbital biopsy"," 7.1","Cancer cell line",TPM
6739,108,Lymphoid,HDLM-2,"Pleural effusion",17.8,"Cancer cell line",TPM
6740,108,Lymphoid,Karpas-707,"Bone marrow and peripheral blood",13.3,"Cancer cell line",TPM
6741,108,Lymphoid,MOLT-4,"Peripheral blood"," 5.4","Cancer cell line",TPM
6742,108,Lymphoid,REH,"Peripheral blood"," 2.2","Cancer cell line",TPM
6743,108,Lymphoid,RPMI-8226,"Peripheral blood"," 3.1","Cancer cell line",TPM
6744,108,Lymphoid,U-266/70,"Peripheral blood"," 3.5","Cancer cell line",TPM
6745,108,Lymphoid,U-266/84,"Peripheral blood",10.7,"Cancer cell line",TPM
6746,108,Lymphoid,U-698,Tonsil," 4.6","Cancer cell line",TPM
6747,108,Lung,A549,Lung," 3.1","Cancer cell line",TPM
6748,108,Lung,HBEC3-KT,"Central lung bronchiole"," 5.2","Telomerase immortalized cell line",TPM
6749,108,Lung,SCLC-21H,"Pleural effusion",11.8,"Cancer cell line",TPM
6750,108,Abdominal,CACO-2,Colon," 0.4","Cancer cell line",TPM
6751,108,Abdominal,CAPAN-2,Pancreas," 1.2","Cancer cell line",TPM
6752,108,Abdominal,"Hep G2",Liver," 2.1","Cancer cell line",TPM
6753,108,"Breast, female reproductive system",AN3-CA,"Lymph node "," 4.2","Cancer cell line",TPM
6754,108,"Breast, female reproductive system",EFO-21,Ascites," 3.6","Cancer cell line",TPM
6755,108,"Breast, female reproductive system",HeLa,Cervix," 7.1","Cancer cell line",TPM
6756,108,"Breast, female reproductive system",hTERT-HME1,"Mammary gland",12.6,"Telomerase immortalized cell line",TPM
6757,108,"Breast, female reproductive system",MCF7,"Pleural effusion"," 0.6","Cancer cell line",TPM
6758,108,"Breast, female reproductive system",SiHa,Cervix," 4.3","Cancer cell line",TPM
6759,108,"Breast, female reproductive system",SK-BR-3,"Pleural effusion"," 3.2","Cancer cell line",TPM
6760,108,"Breast, female reproductive system",T-47d,NA," 3.4","Cancer cell line",TPM
6761,108,"Renal, urinary, male reproductive system","HEK 293","Embryonal kidney"," 3.2","Transformed cell line",TPM
6762,108,"Renal, urinary, male reproductive system",NTERA-2,,14.3,"Cancer cell line",TPM
6763,108,"Renal, urinary, male reproductive system",PC-3,"Bone marrow",15.4,"Cancer cell line",TPM
6764,108,"Renal, urinary, male reproductive system","RPTEC TERT1","Human kidney cortex"," 2.1","Telomerase immortalized cell line",TPM
6765,108,"Renal, urinary, male reproductive system",RT4,"Urinary bladder"," 2.9","Cancer cell line",TPM
6766,108,Sarcoma,"ASC diff","Adipose tissue"," 4.0",Uncategorised,TPM
6767,108,Sarcoma,"ASC TERT1","Adipose tissue"," 4.7","Telomerase immortalized cell line",TPM
6768,108,Sarcoma,LHCN-M2,NA," 3.6","Telomerase immortalized cell line",TPM
6769,108,Sarcoma,RH-30,"Bone marrow "," 8.7","Cancer cell line",TPM
6770,108,Sarcoma,"U-2 OS",Bone,15.6,"Cancer cell line",TPM
6771,108,Sarcoma,U-2197,Subcutis," 8.0","Cancer cell line",TPM
6772,108,Fibroblast,BJ,Foreskin," 5.0","Finite cell line",TPM
6773,108,Fibroblast,"BJ hTERT+",Foreskin," 4.1","Telomerase immortalized cell line",TPM
6774,108,Fibroblast,"BJ hTERT+ SV40 Large T+",Foreskin," 3.3",Uncategorised,TPM
6775,108,Fibroblast,"BJ hTERT+ SV40 Large T+ RasG12V",Foreskin," 1.7",Uncategorised,TPM
6776,108,Fibroblast,fHDF/TERT166,Foreskin," 3.9","Telomerase immortalized cell line",TPM
6777,108,Fibroblast,"HBF TERT88",Brain," 2.5","Telomerase immortalized cell line",TPM
6778,108,Endothelial,hTEC/SVTERT24-B,Thyroid," 0.8","Transformed cell line",TPM
6779,108,Endothelial,"HUVEC TERT2","Umbilical vein"," 6.3","Telomerase immortalized cell line",TPM
6780,108,Endothelial,TIME,Skin," 5.5","Telomerase immortalized cell line",TPM
6781,108,Miscellaneous,BEWO,Brain," 3.8","Cancer cell line",TPM
6782,108,Miscellaneous,HHSteC,Liver," 7.5",Uncategorised,TPM
6783,108,Miscellaneous,HSkMC,"Trapezius and erector spinae muscles"," 5.4",Uncategorised,TPM
6784,108,Miscellaneous,hTCEpi,Cornea," 6.1","Telomerase immortalized cell line",TPM
6785,109,Brain,AF22,Skin,"  8.9",Uncategorised,TPM
6786,109,Brain,SH-SY5Y,"Bone marrow"," 16.3","Cancer cell line",TPM
6787,109,Brain,"U-138 MG",Brain," 12.2","Cancer cell line",TPM
6788,109,Brain,"U-251 MG",Brain,"  8.6","Cancer cell line",TPM
6789,109,Brain,"U-87 MG",Brain," 15.2","Cancer cell line",TPM
6790,109,Skin,A-431,Skin," 10.2","Cancer cell line",TPM
6791,109,Skin,HaCaT,Skin,"  8.9","Spontaneously immortalized cell line",TPM
6792,109,Skin,SK-MEL-30,Subcutis,"  7.1","Cancer cell line",TPM
6793,109,Skin,WM-115,Skin," 12.8","Cancer cell line",TPM
6794,109,Myeloid,HAP1,Leukemia," 12.5","Cancer cell line",TPM
6795,109,Myeloid,HEL,"Peripheral blood","  9.3","Cancer cell line",TPM
6796,109,Myeloid,HL-60,"Peripheral blood","  9.3","Cancer cell line",TPM
6797,109,Myeloid,HMC-1,"Peripheral blood"," 18.9","Cancer cell line",TPM
6798,109,Myeloid,K-562,"Pleural effusion"," 15.8","Cancer cell line",TPM
6799,109,Myeloid,NB-4,"Bone marrow","  6.0","Cancer cell line",TPM
6800,109,Myeloid,THP-1,"Peripheral blood"," 12.1","Cancer cell line",TPM
6801,109,Myeloid,U-937,"Pleural effusion"," 13.0","Cancer cell line",TPM
6802,109,Lymphoid,Daudi,"Orbital biopsy"," 16.4","Cancer cell line",TPM
6803,109,Lymphoid,HDLM-2,"Pleural effusion",103.3,"Cancer cell line",TPM
6804,109,Lymphoid,Karpas-707,"Bone marrow and peripheral blood"," 10.2","Cancer cell line",TPM
6805,109,Lymphoid,MOLT-4,"Peripheral blood"," 14.6","Cancer cell line",TPM
6806,109,Lymphoid,REH,"Peripheral blood"," 21.8","Cancer cell line",TPM
6807,109,Lymphoid,RPMI-8226,"Peripheral blood","  9.6","Cancer cell line",TPM
6808,109,Lymphoid,U-266/70,"Peripheral blood","  7.4","Cancer cell line",TPM
6809,109,Lymphoid,U-266/84,"Peripheral blood","  6.3","Cancer cell line",TPM
6810,109,Lymphoid,U-698,Tonsil," 13.1","Cancer cell line",TPM
6811,109,Lung,A549,Lung," 11.0","Cancer cell line",TPM
6812,109,Lung,HBEC3-KT,"Central lung bronchiole"," 15.8","Telomerase immortalized cell line",TPM
6813,109,Lung,SCLC-21H,"Pleural effusion"," 13.4","Cancer cell line",TPM
6814,109,Abdominal,CACO-2,Colon," 10.6","Cancer cell line",TPM
6815,109,Abdominal,CAPAN-2,Pancreas," 18.7","Cancer cell line",TPM
6816,109,Abdominal,"Hep G2",Liver,"  9.8","Cancer cell line",TPM
6817,109,"Breast, female reproductive system",AN3-CA,"Lymph node "," 10.9","Cancer cell line",TPM
6818,109,"Breast, female reproductive system",EFO-21,Ascites," 25.2","Cancer cell line",TPM
6819,109,"Breast, female reproductive system",HeLa,Cervix," 11.2","Cancer cell line",TPM
6820,109,"Breast, female reproductive system",hTERT-HME1,"Mammary gland"," 10.8","Telomerase immortalized cell line",TPM
6821,109,"Breast, female reproductive system",MCF7,"Pleural effusion"," 14.8","Cancer cell line",TPM
6822,109,"Breast, female reproductive system",SiHa,Cervix," 17.6","Cancer cell line",TPM
6823,109,"Breast, female reproductive system",SK-BR-3,"Pleural effusion"," 12.8","Cancer cell line",TPM
6824,109,"Breast, female reproductive system",T-47d,NA," 11.4","Cancer cell line",TPM
6825,109,"Renal, urinary, male reproductive system","HEK 293","Embryonal kidney"," 11.4","Transformed cell line",TPM
6826,109,"Renal, urinary, male reproductive system",NTERA-2,,"  7.3","Cancer cell line",TPM
6827,109,"Renal, urinary, male reproductive system",PC-3,"Bone marrow","  8.7","Cancer cell line",TPM
6828,109,"Renal, urinary, male reproductive system","RPTEC TERT1","Human kidney cortex"," 15.5","Telomerase immortalized cell line",TPM
6829,109,"Renal, urinary, male reproductive system",RT4,"Urinary bladder","  6.7","Cancer cell line",TPM
6830,109,Sarcoma,"ASC diff","Adipose tissue"," 10.2",Uncategorised,TPM
6831,109,Sarcoma,"ASC TERT1","Adipose tissue","  7.4","Telomerase immortalized cell line",TPM
6832,109,Sarcoma,LHCN-M2,NA,"  9.4","Telomerase immortalized cell line",TPM
6833,109,Sarcoma,RH-30,"Bone marrow ","  7.4","Cancer cell line",TPM
6834,109,Sarcoma,"U-2 OS",Bone," 16.6","Cancer cell line",TPM
6835,109,Sarcoma,U-2197,Subcutis," 17.5","Cancer cell line",TPM
6836,109,Fibroblast,BJ,Foreskin,"  9.8","Finite cell line",TPM
6837,109,Fibroblast,"BJ hTERT+",Foreskin,"  9.4","Telomerase immortalized cell line",TPM
6838,109,Fibroblast,"BJ hTERT+ SV40 Large T+",Foreskin,"  9.0",Uncategorised,TPM
6839,109,Fibroblast,"BJ hTERT+ SV40 Large T+ RasG12V",Foreskin," 12.2",Uncategorised,TPM
6840,109,Fibroblast,fHDF/TERT166,Foreskin," 11.1","Telomerase immortalized cell line",TPM
6841,109,Fibroblast,"HBF TERT88",Brain," 12.0","Telomerase immortalized cell line",TPM
6842,109,Endothelial,hTEC/SVTERT24-B,Thyroid," 16.2","Transformed cell line",TPM
6843,109,Endothelial,"HUVEC TERT2","Umbilical vein"," 11.3","Telomerase immortalized cell line",TPM
6844,109,Endothelial,TIME,Skin," 11.7","Telomerase immortalized cell line",TPM
6845,109,Miscellaneous,BEWO,Brain,"  7.7","Cancer cell line",TPM
6846,109,Miscellaneous,HHSteC,Liver,"  8.9",Uncategorised,TPM
6847,109,Miscellaneous,HSkMC,"Trapezius and erector spinae muscles","  9.0",Uncategorised,TPM
6848,109,Miscellaneous,hTCEpi,Cornea,"  7.6","Telomerase immortalized cell line",TPM
6849,110,Brain,AF22,Skin," 18.8",Uncategorised,TPM
6850,110,Brain,SH-SY5Y,"Bone marrow"," 14.7","Cancer cell line",TPM
6851,110,Brain,"U-138 MG",Brain," 15.6","Cancer cell line",TPM
6852,110,Brain,"U-251 MG",Brain,"  9.8","Cancer cell line",TPM
6853,110,Brain,"U-87 MG",Brain," 23.9","Cancer cell line",TPM
6854,110,Skin,A-431,Skin," 13.2","Cancer cell line",TPM
6855,110,Skin,HaCaT,Skin," 33.3","Spontaneously immortalized cell line",TPM
6856,110,Skin,SK-MEL-30,Subcutis," 13.2","Cancer cell line",TPM
6857,110,Skin,WM-115,Skin," 10.9","Cancer cell line",TPM
6858,110,Myeloid,HAP1,Leukemia," 17.4","Cancer cell line",TPM
6859,110,Myeloid,HEL,"Peripheral blood","  9.2","Cancer cell line",TPM
6860,110,Myeloid,HL-60,"Peripheral blood","  5.4","Cancer cell line",TPM
6861,110,Myeloid,HMC-1,"Peripheral blood"," 59.0","Cancer cell line",TPM
6862,110,Myeloid,K-562,"Pleural effusion","  9.6","Cancer cell line",TPM
6863,110,Myeloid,NB-4,"Bone marrow","  4.2","Cancer cell line",TPM
6864,110,Myeloid,THP-1,"Peripheral blood","  4.6","Cancer cell line",TPM
6865,110,Myeloid,U-937,"Pleural effusion","  5.8","Cancer cell line",TPM
6866,110,Lymphoid,Daudi,"Orbital biopsy","  6.4","Cancer cell line",TPM
6867,110,Lymphoid,HDLM-2,"Pleural effusion",104.5,"Cancer cell line",TPM
6868,110,Lymphoid,Karpas-707,"Bone marrow and peripheral blood","  9.8","Cancer cell line",TPM
6869,110,Lymphoid,MOLT-4,"Peripheral blood","  5.6","Cancer cell line",TPM
6870,110,Lymphoid,REH,"Peripheral blood"," 13.7","Cancer cell line",TPM
6871,110,Lymphoid,RPMI-8226,"Peripheral blood"," 14.8","Cancer cell line",TPM
6872,110,Lymphoid,U-266/70,"Peripheral blood","  8.4","Cancer cell line",TPM
6873,110,Lymphoid,U-266/84,"Peripheral blood"," 10.6","Cancer cell line",TPM
6874,110,Lymphoid,U-698,Tonsil,"  2.9","Cancer cell line",TPM
6875,110,Lung,A549,Lung," 29.9","Cancer cell line",TPM
6876,110,Lung,HBEC3-KT,"Central lung bronchiole","  7.0","Telomerase immortalized cell line",TPM
6877,110,Lung,SCLC-21H,"Pleural effusion","  4.6","Cancer cell line",TPM
6878,110,Abdominal,CACO-2,Colon," 15.4","Cancer cell line",TPM
6879,110,Abdominal,CAPAN-2,Pancreas," 12.7","Cancer cell line",TPM
6880,110,Abdominal,"Hep G2",Liver," 10.3","Cancer cell line",TPM
6881,110,"Breast, female reproductive system",AN3-CA,"Lymph node "," 15.1","Cancer cell line",TPM
6882,110,"Breast, female reproductive system",EFO-21,Ascites," 14.0","Cancer cell line",TPM
6883,110,"Breast, female reproductive system",HeLa,Cervix," 16.6","Cancer cell line",TPM
6884,110,"Breast, female reproductive system",hTERT-HME1,"Mammary gland"," 10.5","Telomerase immortalized cell line",TPM
6885,110,"Breast, female reproductive system",MCF7,"Pleural effusion"," 10.6","Cancer cell line",TPM
6886,110,"Breast, female reproductive system",SiHa,Cervix," 17.8","Cancer cell line",TPM
6887,110,"Breast, female reproductive system",SK-BR-3,"Pleural effusion"," 16.6","Cancer cell line",TPM
6888,110,"Breast, female reproductive system",T-47d,NA," 14.7","Cancer cell line",TPM
6889,110,"Renal, urinary, male reproductive system","HEK 293","Embryonal kidney"," 27.2","Transformed cell line",TPM
6890,110,"Renal, urinary, male reproductive system",NTERA-2,,"  8.5","Cancer cell line",TPM
6891,110,"Renal, urinary, male reproductive system",PC-3,"Bone marrow"," 13.3","Cancer cell line",TPM
6892,110,"Renal, urinary, male reproductive system","RPTEC TERT1","Human kidney cortex"," 11.0","Telomerase immortalized cell line",TPM
6893,110,"Renal, urinary, male reproductive system",RT4,"Urinary bladder"," 12.0","Cancer cell line",TPM
6894,110,Sarcoma,"ASC diff","Adipose tissue"," 20.7",Uncategorised,TPM
6895,110,Sarcoma,"ASC TERT1","Adipose tissue"," 10.7","Telomerase immortalized cell line",TPM
6896,110,Sarcoma,LHCN-M2,NA," 12.8","Telomerase immortalized cell line",TPM
6897,110,Sarcoma,RH-30,"Bone marrow ","  7.5","Cancer cell line",TPM
6898,110,Sarcoma,"U-2 OS",Bone," 10.4","Cancer cell line",TPM
6899,110,Sarcoma,U-2197,Subcutis," 33.5","Cancer cell line",TPM
6900,110,Fibroblast,BJ,Foreskin," 12.1","Finite cell line",TPM
6901,110,Fibroblast,"BJ hTERT+",Foreskin," 19.4","Telomerase immortalized cell line",TPM
6902,110,Fibroblast,"BJ hTERT+ SV40 Large T+",Foreskin," 15.0",Uncategorised,TPM
6903,110,Fibroblast,"BJ hTERT+ SV40 Large T+ RasG12V",Foreskin," 19.6",Uncategorised,TPM
6904,110,Fibroblast,fHDF/TERT166,Foreskin,"  7.6","Telomerase immortalized cell line",TPM
6905,110,Fibroblast,"HBF TERT88",Brain," 11.9","Telomerase immortalized cell line",TPM
6906,110,Endothelial,hTEC/SVTERT24-B,Thyroid," 17.0","Transformed cell line",TPM
6907,110,Endothelial,"HUVEC TERT2","Umbilical vein"," 15.1","Telomerase immortalized cell line",TPM
6908,110,Endothelial,TIME,Skin," 17.3","Telomerase immortalized cell line",TPM
6909,110,Miscellaneous,BEWO,Brain," 11.5","Cancer cell line",TPM
6910,110,Miscellaneous,HHSteC,Liver," 34.1",Uncategorised,TPM
6911,110,Miscellaneous,HSkMC,"Trapezius and erector spinae muscles"," 13.8",Uncategorised,TPM
6912,110,Miscellaneous,hTCEpi,Cornea,"  8.8","Telomerase immortalized cell line",TPM
6913,111,Brain,AF22,Skin,"  49.8",Uncategorised,TPM
6914,111,Brain,SH-SY5Y,"Bone marrow","   2.8","Cancer cell line",TPM
6915,111,Brain,"U-138 MG",Brain,"  29.7","Cancer cell line",TPM
6916,111,Brain,"U-251 MG",Brain,"  14.4","Cancer cell line",TPM
6917,111,Brain,"U-87 MG",Brain,"   2.9","Cancer cell line",TPM
6918,111,Skin,A-431,Skin,"  33.9","Cancer cell line",TPM
6919,111,Skin,HaCaT,Skin," 104.2","Spontaneously immortalized cell line",TPM
6920,111,Skin,SK-MEL-30,Subcutis,"  13.1","Cancer cell line",TPM
6921,111,Skin,WM-115,Skin,"  97.3","Cancer cell line",TPM
6922,111,Myeloid,HAP1,Leukemia,"   2.9","Cancer cell line",TPM
6923,111,Myeloid,HEL,"Peripheral blood","   1.6","Cancer cell line",TPM
6924,111,Myeloid,HL-60,"Peripheral blood","   0.8","Cancer cell line",TPM
6925,111,Myeloid,HMC-1,"Peripheral blood","   0.9","Cancer cell line",TPM
6926,111,Myeloid,K-562,"Pleural effusion","   5.5","Cancer cell line",TPM
6927,111,Myeloid,NB-4,"Bone marrow","   1.9","Cancer cell line",TPM
6928,111,Myeloid,THP-1,"Peripheral blood","   1.4","Cancer cell line",TPM
6929,111,Myeloid,U-937,"Pleural effusion","   0.6","Cancer cell line",TPM
6930,111,Lymphoid,Daudi,"Orbital biopsy","   2.0","Cancer cell line",TPM
6931,111,Lymphoid,HDLM-2,"Pleural effusion","   4.8","Cancer cell line",TPM
